2025-12-21 08:08:27: Server: SSH-2.0-OpenSSH_9.6p1 Ubuntu-3ubuntu13.14
2025-12-21 08:08:27: Server KEXes: sntrup761x25519-sha512@openssh.com,curve25519-sha256,curve25519-sha256@libssh.org,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,diffie-hellman-group-exchange-sha256,diffie-hellman-group16-sha512,diffie-hellman-group18-sha512,diffie-hellman-group14-sha256,ext-info-s,kex-strict-s-v00@openssh.com
2025-12-21 08:08:27: Server Host Keys: rsa-sha2-512,rsa-sha2-256,ecdsa-sha2-nistp256,ssh-ed25519
2025-12-21 08:08:27: Chosen Host Key: ssh-ed25519
2025-12-21 08:08:27: Ciphers: chacha20-poly1305@openssh.com,aes128-ctr,aes192-ctr,aes256-ctr,aes128-gcm@openssh.com,aes256-gcm@openssh.com
2025-12-21 08:08:27: MACs: umac-64-etm@openssh.com,umac-128-etm@openssh.com,hmac-sha2-256-etm@openssh.com,hmac-sha2-512-etm@openssh.com,hmac-sha1-etm@openssh.com,umac-64@openssh.com,umac-128@openssh.com,hmac-sha2-256,hmac-sha2-512,hmac-sha1
2025-12-21 08:08:27: Auth: start: publickey
2025-12-21 08:08:27: Auth: publickey: no keys available
2025-12-21 08:08:27: Auth: start: password
2025-12-21 08:08:28: -- Analysis Started by On File Change, After Delay
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c1/399d75d164376572edba9d8e4f7a7520c9838f
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c1/d7f6dea1ff423ab98db187253bd312afd93c38
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c1/fc26c02eae7a8b3c4561770e2373528fde72d5
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c2/71e0f07b64e86732a9a1c0a34350b9109724dd
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c2/cd2a378e6ab4f411b1854ecf45f241e4aab601
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c3/b023d22b36edbe0305520e7947701a9f64ac60
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c4/0a01ecc21c14699698b6eae2272389bd975dbc
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c4/446906080c46c134b53609c679438b18365601
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c4/741fccf0348063a69bf3797d5843d509aca1b4
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c4/cd67512dfed6646142087d6962483dc4a8026c
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c4/e865b869c1f0e9fe6fd8816faef861253f2545
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c4/f5c77f8d1f13938884245ebc9bd9989960e117
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c4/f849ee89bd9dc8b2f981cfbfbfb835ffbc5d0b
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c4/fb282303b489b60f214c47718306b4d6dd1fa2
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c5/52feffcd4e0fe3291247d06063320b09063abc
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c5/f51f36e1b161bfcccce9d4df2ba4b7ea623d43
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c6/3a93e2d4a06ca16a1c4b96f0f96954ec851e2e
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c6/7c4ad94bdd7c9f1982705ce9e1e5f222204b92
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c7/6d0e9c7e34d7109cde3f50591b2004f75e9525
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c7/ecded64e387313fbcd4a41f049ae788d3ebf70
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c8/20204438d9cac74154adaf7ec95e3c9991d6be
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c8/6b9b881656e84b2a80d1eb7b3fdb9f3977ed05
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c8/8a75d558a1f33ea94a35fa40083edc11c6be75
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c8/8c87da5e83c1751c23f3c1773e1d763336cc9a
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c9/23507868c82d8b89c385e826438ee29532b639
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c9/37d5820f77b9ff06645508acabfee0468aea66
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/c9/945df897437789eb774a9b1fc1a579e8bc962c
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/ca/58318600ebf964f4a6722077d89810e366221b
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/ca/67b0972ecbd0b08c2f5a16d1d76669e3b12b7e
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/ca/a066bb3771307f2d13b6872aa2f96b7441eb39
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/ca/c007f7053f221ae0b2d93be0a7a884802f3ce1
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/ca/ca7293188cdc1a04ddb95d7ca91076a3f2b5cb
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/ca/e46b9115628699c14f713268536d1bcb234451
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/ca/ee544cfd5475959c7d0b0050e75b147772949d
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/ca/eface7c769b00a7d5c2f9db0c498b2813645a1
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/cb/9f64bec48aa094273822db5e419699dbb53d98
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/cc/dd6983b4a3667bb8781e653d76b4708c72203b
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/cd/1f09a345891baca728a5a064c52127f5fdffc0
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/cd/3ca4fc238e40669bcd0a5aa27397f3ced91d7e
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/cd/5a950ddbcf79e78598684792fbd93dc062d8a9
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/cd/677b39d39444c7276945e8d54e327fe809680f
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/cd/f830406f080dcac4669e133c9b3bdda9c94aa8
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/ce/2c283d49605c8e6233f31a7d9426d2b8d289ce
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/ce/ad97d1879f8a268fa91a27e2e890d1d2a155a3
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/ce/d2c820e0c6e2476c9ea9d2b3a23418982203b3
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/ce/db5db8e2fc195dbe61027216524b5ee8b7cde9
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/cf/0fee1d6b8730e9b0aae7f44e2ee412212e311a
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/cf/21dc756137cbc745e39a3b7128e8c1614a795d
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d0/449b28317d99aec228b5e0360a849fe3971650
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d0/915637c1bca89045b1b2fa378eca2fcddd4410
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d0/c7c27bf330ee7170552bdd1e1e6b7f2d2435d3
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d1/34732ed1c251ae5a0ef416e1bc28b661b773c7
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d1/607cbca0080b814a103477a3c8e6d3d470ba8a
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d1/686935d2cff0defe34631da200d9bcb42054d8
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d1/f52ab14071ea5cb2f545b6c1af4708071e6c0e
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d1/f93e29fbd7720d6c840bf56c5e41a65b478b60
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d2/65facf0724b69ec1caec5fadcf1a39058d2111
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d2/ed3f64b4ad721d909f4ba20e275697fdaf7197
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d3/13ac12d2160968b00889bba3f8f706b4d8441e
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d3/b2c2738c68158864ccd1c8ad6d8b5f2c13cd94
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d3/b9981fe66b348e941b7f0c006e34dca35d4d91
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d4/9a50897d6b2d8bfa10b204bb769352677885cb
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d6/26ee4148f6645840cac4b1dcfb018a8f3c2fff
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d6/3ef5c2ffb58cb875ee215b62b56e2fa18d1839
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d6/446f5a9b59d884ef3b4a80a6eb69ef16b1e7bf
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d6/938d6f43644d0d9ac91247e3651b318365629f
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d6/9d51b4e1ec67bd9fcf7291d88be3cd48fa4ed4
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d6/b22d5c255edea92e2cc778d0a972bb56e6940d
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d7/3de120000766795e2dc02b66e529962c8d0840
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d7/3f50ca9392838f58869a09bf45e52cd4e286f1
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d7/7c35adc897c210f6ed8addddafecdb42e3f24a
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d7/b610e747e9b72817d2c7d7a7589b8444852ea3
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d7/b7c917b15d899375ce709984d7ef8b7e35cb8f
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d8/3f92457ba9676dc51a620689d8084fabe1dce2
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d8/4fcdcab3ae1bf1295a0a36d82357a1574a425f
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d8/6f19cb2ee89d71659a86da5505440a268dd30d
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d8/ff8e8fdacbe51f92ceb1b08f9df43afcc61fd2
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d9/01e3a83aafda455111a179ce0732d64ffa25e1
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d9/0967da1d8ee0153115983a9f784cdca4ebdba6
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d9/0d425a7b212273c1137cdfa3867b482c288950
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d9/6b7530360e91798f3f50b5959cdfd948307b20
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d9/77afa4b304550397cb8923396dc329c131361a
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d9/a4f2b681d3bc35008f1690006ad65668a614d1
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d9/af5bd76671c99607fc6ad73051a87f8384176b
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/d9/da0dfb8baa090391d0407d41e40ab9c3a021ec
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/da/f2fab497339fa7cfb3396cba515357fb5f7257
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/db/5e8cd4bc86d88f39ea6eb12b73a85c8db34caa
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/db/680d6d648869ecca3585d3d571665b2c75ac53
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/db/be4408d21f71201cbbaf58228d22d9a51d258d
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/db/c4ef7323ab2c2065f73a55b7c66c3c0cf18574
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/db/cf25e301a2dd210ec9cbac180e0dda001ff114
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/db/eb6ca9c1284109b0ff5ada9094eba85a020b7a
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/dc/8129edf6986549108677ea35de8140846e3158
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/dc/ff1d03fc330750e5c5f3cb601e0b8dcf980480
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/dd/0df01f93fc4e48b74037c35b3357274f6a0211
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/dd/2db7d5dba42208582d69cce6329b216b2601db
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/dd/68f1487bce9d57a521aec82e794cff751870df
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/de/513548f2f7eeaa51dffb10cd653bc9d85c0272
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/df/1300e7974589672db6b4d995e8992767fc9bca
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/df/8342fb2261109fe94f671e1b40bcea922c7412
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/df/ed29a0e9610a702243060736c51b8cd0c23cf4
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/e0/196098f5f7ea7f7cefef29849f3d89a723a1a8
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/e0/dfa1aa239f173f7cf816f3747eb4a031d94def
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/e0/dff07ee02867fac49ddc5089f0dc6018d41bdd
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/e1/a9a5da6aa9d3d1d746efe6568df177583cec70
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/e1/df708d89c6b30ad983abfea5c554f03003991a
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/e2/2af4d09f3a1e65c65c820755f54e8086a5bd26
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/e2/b5e08419e26e623608ce40fde3eb2bb092d949
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/e2/b98f2daad2a02249865ab493a684a96b2e673c
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/e3/21ed887a63c55a2451c0d84095a6b13a9ba320
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/e3/9db90c96f37ed0bc23d9d9a46d16ff465908f9
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/e4/50481d386e650197ded34083c8ce561559177c
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/e6/102fbfc93bc70d3de1921f27c7973605bc75fd
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/e6/4a3680f952d7c87e23751b60ecc6d3f9f07168
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/e6/61801635d1a49a97fd1cbdd859d0a3dfcfcac9
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/e6/9301c8cde585d2368e183c2664c298031dcb50
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/e6/b98b0cfb88143d6a06edd32374266c09e81ee2
2025-12-21 08:08:28: Cannot autoresolve the conflict because time is the same on both sides: /.git/objects/e7/3691f19f2824fd3cf5de811d6ed95d916a5195
